"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"
"CHEMBL3674709"	""	"0"	"526.60"	"1"	"3.16"	"BDBM102587"	"N#CCC(=O)O[C@H]1CCC[C@H](Nc2nccc(-n3ccc4c(N5CCN(C(=O)CC#N)CC5)cccc43)n2)C1"	"IC50"	"'='"	"167.8"	"nM"	"6.78"	""	"220155"	"UO_0000065"	"12.87"	"0.24"	"3.62"	"4.83"	"0"	"CHEMBL3705344"	"In Vitro Inhibition Assay: JNK activity was measured by phosphorylation of GST-ATF2 (19-96) with [gamma-33P] ATP."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3638640"	"37"	"BindingDB Database"	""	"2013"	"None"	""
"CHEMBL3674721"	""	"0"	"621.85"	"1"	"4.35"	"BDBM102599"	"CC(C)(C)N1CCN(C(=O)[C@H]2CC[C@H](Nc3nccc(-n4ccc5c(N6CCC(S(C)(=O)=O)CC6)cccc54)n3)CC2)CC1"	"IC50"	"'='"	"54.5"	"nM"	"7.26"	""	"220167"	"UO_0000065"	"11.68"	"0.23"	"2.91"	"7.01"	"0"	"CHEMBL3705344"	"In Vitro Inhibition Assay: JNK activity was measured by phosphorylation of GST-ATF2 (19-96) with [gamma-33P] ATP."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3638640"	"37"	"BindingDB Database"	""	"2013"	"None"	""
"CHEMBL124660"	"TANDUTINIB"	"2"	"562.72"	"2"	"5.03"	"2"	"COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1"	"Kd"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1908586"	"Binding constant for JNK1 kinase domain"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1908390"	"1"	"Scientific Literature"	"Nat. Biotechnol."	"2011"	"None"	""
"CHEMBL4867426"	""	"0"	"470.96"	"1"	"5.53"	"7"	"O=C(NC1CCOCC1)c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1"	"IC50"	"'='"	"120.0"	"nM"	"6.92"	""	""	"UO_0000065"	"14.70"	"0.30"	"1.39"	"10.15"	"0"	"CHEMBL4840118"	"Inhibition of JNK1 (unknown origin) using biotinylated FL-ATF-2 as substrate measured after 22 mins by homogeneous time-resolved fluorescence analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4837263"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2021"	"None"	"TIME = 0.3667 hr"
"CHEMBL4859957"	""	"0"	"415.88"	"0"	"4.69"	"24"	"CNC(=O)c1cc(-n2ncc3cc(Nc4c(F)cccc4Cl)c(C)nc32)cs1"	"IC50"	"'='"	"872.0"	"nM"	"6.06"	""	""	"UO_0000065"	"14.57"	"0.30"	"1.37"	"8.43"	"0"	"CHEMBL4840118"	"Inhibition of JNK1 (unknown origin) using biotinylated FL-ATF-2 as substrate measured after 22 mins by homogeneous time-resolved fluorescence analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4837263"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2021"	"None"	"TIME = 0.3667 hr"
"CHEMBL1957497"	""	"0"	"496.60"	"0"	"1.19"	"19"	"CS(=O)(=O)N1CCN(Cc2cn3cc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3n2)CC1"	"Inhibition"	"'='"	"50.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1959613"	"Inhibition of JNK1 at 5 to 10 uM"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1955823"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2012"	"None"	""
"CHEMBL1957498"	""	"0"	"575.49"	"1"	"1.95"	"20"	"CS(=O)(=O)N1CCN(Cc2nc3c(N4CCOCC4)nc(-c4cccc5[nH]ncc45)cn3c2Br)CC1"	"Inhibition"	"'='"	"50.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1959613"	"Inhibition of JNK1 at 5 to 10 uM"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1955823"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2012"	"None"	""
"CHEMBL1957502"	""	"0"	"377.41"	"0"	"1.47"	"25b"	"CNC(=O)c1cn2cc(-c3cccc4[nH]ncc34)nc(N3CCOCC3)c2n1"	"Inhibition"	"'='"	"50.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1959613"	"Inhibition of JNK1 at 5 to 10 uM"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1955823"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2012"	"None"	""
"CHEMBL1957504"	""	"0"	"476.54"	"0"	"1.17"	"25d"	"O=C(NCCN1CCOCC1)c1cn2cc(-c3cccc4[nH]ncc34)nc(N3CCOCC3)c2n1"	"Inhibition"	"'='"	"50.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1959613"	"Inhibition of JNK1 at 5 to 10 uM"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1955823"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2012"	"None"	""
"CHEMBL1957508"	""	"0"	"435.49"	"0"	"1.88"	"25h"	"COCCCNC(=O)c1cn2cc(-c3cccc4[nH]ncc34)nc(N3CCOCC3)c2n1"	"Inhibition"	"'='"	"50.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1959613"	"Inhibition of JNK1 at 5 to 10 uM"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1955823"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2012"	"None"	""
"CHEMBL4521594"	"BAY-1797"	"0"	"416.89"	"0"	"3.96"	"EUB0000309"	"NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1cccc(Cl)c1"	"% Control"	""	"69.0"	"%"	""	""	"Not Active"	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4879765"	"KinomeScan assay: inhibition of JNK1"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	"Amino acid Start/Stop: M1/Q384 | Expression system: mammalian | Kinase construct length: Full Length | Kinase form: Wild Type"	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4507265"	"54"	"Donated Chemical Probes - SGC Frankfurt"	""	"2021"	"None"	"Compound concentration None 1000.0 nM"
"CHEMBL3719135"	""	"0"	"423.44"	"0"	"3.05"	"14"	"CC(C)n1nc(-c2cnc(N)c(OC(F)(F)F)c2)cc1[C@@H]1[C@H]2CN(C3COC3)C[C@H]21"	"Inhibition"	"'='"	"9.1"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4120022"	"Inhibition of recombinant full length His-tagged human JNK1alpha1 expressed in baculovirus expression system at 1 uM by FRET assay relative to control"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4118097"	"1"	"Scientific Literature"	"J Med Chem"	"2017"	"None"	""
"CHEMBL4127319"	""	"0"	"367.41"	"1"	"5.25"	"3a"	"O=C(O)c1ccc(-c2ccnc(Nc3cccc(-c4ccccc4)c3)n2)cc1"	"IC50"	"'='"	"398.11"	"nM"	"6.40"	""	""	"UO_0000065"	"17.42"	"0.31"	"1.15"	"8.52"	"0"	"CHEMBL4121732"	"Inhibition of JNK1 (unknown origin)"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4118126"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2018"	"None"	""
"CHEMBL4126300"	""	"0"	"321.34"	"0"	"3.59"	"3j"	"COc1ccccc1Nc1nccc(-c2ccc(C(=O)O)cc2)n1"	"IC50"	"'='"	"5011.87"	"nM"	"5.30"	""	""	"UO_0000065"	"16.49"	"0.30"	"1.71"	"6.28"	"0"	"CHEMBL4121732"	"Inhibition of JNK1 (unknown origin)"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4118126"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2018"	"None"	""
"CHEMBL4129362"	""	"0"	"343.39"	"0"	"4.00"	"4g"	"COc1ccccc1-c1cc2c(-c3ccc(C(N)=O)cc3)ccnc2[nH]1"	"IC50"	"'='"	"158.49"	"nM"	"6.80"	""	""	"UO_0000065"	"19.80"	"0.36"	"2.80"	"8.40"	"0"	"CHEMBL4121732"	"Inhibition of JNK1 (unknown origin)"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4118126"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2018"	"None"	""
"CHEMBL4129941"	""	"0"	"408.51"	"0"	"4.91"	"4q"	"Cc1ccc(CN2CCOCC2)cc1-c1cc2c(-c3ccc(C#N)cc3)ccnc2[nH]1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4121732"	"Inhibition of JNK1 (unknown origin)"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4118126"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2018"	"None"	""
"CHEMBL388978"	"STAUROSPORINE"	"0"	"466.54"	"0"	"4.35"	"Staurosporine"	"CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4"	"IC50"	"'='"	"198.0"	"nM"	"6.70"	""	""	"UO_0000065"	"14.37"	"0.26"	"2.35"	"9.65"	"0"	"CHEMBL4720692"	"Inhibition of human JNK1 using ATF2 as substrate by [gamma-33P]-ATP assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4715818"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2018"	"None"	""
"CHEMBL1336"	"SORAFENIB"	"4"	"464.83"	"1"	"5.55"	"Sorafenib"	"CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1"	"Kd"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1908586"	"Binding constant for JNK1 kinase domain"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1908390"	"1"	"Scientific Literature"	"Nat. Biotechnol."	"2011"	"None"	""
"CHEMBL1987813"	""	"0"	"292.24"	"0"	"-0.74"	"4"	"O=C1C2=C(C(=O)c3c(O)ccc(O)c31)[C@@H](O)[C@@H](O)[C@@H](O)C2"	"Activity"	"'='"	"96.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL3812438"	"Inhibition of full length human JNK1 assessed as enzyme activity at 10 uM by KINOMEScan assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3808372"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2016"	"None"	""
"CHEMBL3679483"	""	"0"	"517.03"	"1"	"4.57"	"BDBM100503"	"O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCC(CCO)CC2)nc1"	"IC50"	"'='"	"17.0"	"nM"	"7.77"	""	"217714"	"UO_0000065"	"15.03"	"0.29"	"3.20"	"8.88"	"0"	"CHEMBL3705299"	"In Vitro Enzyme Assay: In vitro JNK1 assay."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3638467"	"37"	"BindingDB Database"	""	"2013"	"None"	""
"CHEMBL3679491"	""	"0"	"503.00"	"1"	"4.58"	"BDBM100511"	"COC1CCN(c2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cn2)CC1"	"IC50"	"'='"	"26.0"	"nM"	"7.58"	""	"217722"	"UO_0000065"	"15.08"	"0.29"	"3.01"	"9.92"	"0"	"CHEMBL3705299"	"In Vitro Enzyme Assay: In vitro JNK1 assay."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3638467"	"37"	"BindingDB Database"	""	"2013"	"None"	""
"CHEMBL3640039"	""	"0"	"525.05"	"2"	"5.28"	"BDBM100621"	"CC(C)(C)OC(=O)N[C@H]1CC[C@@H](NC(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)CC1"	"IC50"	"'='"	"200.0"	"nM"	"6.70"	""	"217832"	"UO_0000065"	"12.76"	"0.25"	"1.42"	"6.60"	"0"	"CHEMBL3705299"	"In Vitro Enzyme Assay: In vitro JNK1 assay."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3638467"	"37"	"BindingDB Database"	""	"2013"	"None"	""
"CHEMBL3640067"	""	"0"	"455.90"	"0"	"2.97"	"BDBM100649"	"COC(=O)c1c(CNC(=O)N2CCOCC2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1"	"IC50"	"'='"	"150.0"	"nM"	"6.82"	""	"217860"	"UO_0000065"	"14.97"	"0.29"	"3.85"	"7.59"	"0"	"CHEMBL3705299"	"In Vitro Enzyme Assay: In vitro JNK1 assay."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3638467"	"37"	"BindingDB Database"	""	"2013"	"None"	""
"CHEMBL3640068"	""	"0"	"462.89"	"0"	"4.72"	"BDBM100650"	"COC(=O)c1c(CNC(=O)Oc2ccccc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1"	"IC50"	"'='"	"1100.0"	"nM"	"5.96"	""	"217861"	"UO_0000065"	"12.87"	"0.25"	"1.24"	"6.88"	"0"	"CHEMBL3705299"	"In Vitro Enzyme Assay: In vitro JNK1 assay."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3638467"	"37"	"BindingDB Database"	""	"2013"	"None"	""
"CHEMBL3640062"	""	"0"	"456.30"	"1"	"5.76"	"BDBM100644"	"O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)Nc1ccc(Cl)c(F)c1"	"IC50"	"'='"	"1100.0"	"nM"	"5.96"	""	"217855"	"UO_0000065"	"13.06"	"0.26"	"0.20"	"9.44"	"0"	"CHEMBL3705299"	"In Vitro Enzyme Assay: In vitro JNK1 assay."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3638467"	"37"	"BindingDB Database"	""	"2013"	"None"	""
"CHEMBL4436748"	"SR-318"	"0"	"459.59"	"0"	"4.47"	"EUB0000132"	"Nc1c(C(=O)NCc2ccc(C(=O)NCCCC3CCCCC3)cc2)cnn1-c1ccccc1"	"% Control"	""	"100.0"	"%"	""	""	"Not Active"	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4879765"	"KinomeScan assay: inhibition of JNK1"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	"Amino acid Start/Stop: M1/Q384 | Expression system: mammalian | Kinase construct length: Full Length | Kinase form: Wild Type"	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4507315"	"54"	"Donated Chemical Probes - SGC Frankfurt"	""	"2021"	"None"	"Compound concentration None 100.0 nM"
"CHEMBL4066040"	"A-1596584"	"0"	"539.53"	"2"	"5.45"	"EUB0000264"	"COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1)C[C@@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1"	"% Control"	""	"96.0"	"%"	""	""	"Not Active"	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4879765"	"KinomeScan assay: inhibition of JNK1"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	"Amino acid Start/Stop: M1/Q384 | Expression system: mammalian | Kinase construct length: Full Length | Kinase form: Wild Type"	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4507262"	"54"	"Donated Chemical Probes - SGC Frankfurt"	""	"2021"	"None"	"Compound concentration None 1000.0 nM"
"CHEMBL4569508"	""	"0"	"529.59"	"2"	"5.28"	"1"	"O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1"	"IC50"	"'='"	"2800.0"	"nM"	"5.55"	""	""	"UO_0000065"	"10.49"	"0.20"	"0.27"	"7.74"	"0"	"CHEMBL4479747"	"Inhibition of full-length recombinant human His-tagged MAPK8 expressed in baculovirus expression system by Z'-LYTE assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4477252"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2016"	"None"	""
"CHEMBL4552180"	"BAY-588"	"0"	"527.52"	"2"	"5.59"	"EUB0000251"	"Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)ccc23)c(C(F)(F)F)nn1Cc1ccc(C(C)(C)C)cc1"	"% Control"	""	"100.0"	"%"	""	""	"Not Active"	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4879765"	"KinomeScan assay: inhibition of JNK1"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	"Amino acid Start/Stop: M1/Q384 | Expression system: mammalian | Kinase construct length: Full Length | Kinase form: Wild Type"	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4507267"	"54"	"Donated Chemical Probes - SGC Frankfurt"	""	"2021"	"None"	"Compound concentration None 1000.0 nM"
"CHEMBL4861369"	""	"0"	"365.39"	"0"	"3.08"	"1"	"COc1ccc(Nc2ncc(C(N)=O)c(Nc3ccccc3)n2)cc1OC"	"IC50"	"'='"	"19.0"	"nM"	"7.72"	""	""	"UO_0000065"	"21.13"	"0.39"	"4.64"	"6.93"	"0"	"CHEMBL4842273"	"Inhibition of JNK1 (unknown origin) assessed as reduction in phosphorylated ULight-labeled 4EBP1 peptide measured after 1 hr by time-resolved fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4840378"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"TIME = 1.0 hr"
"CHEMBL4847078"	""	"0"	"363.46"	"0"	"1.66"	"14"	"CO[C@H]1CC[C@H](Nc2ncc(C(N)=O)c(N[C@@H]3CCC[C@H](O)C3)n2)CC1"	"IC50"	"'='"	"3.0"	"nM"	"8.52"	""	""	"UO_0000065"	"23.45"	"0.45"	"6.86"	"6.96"	"0"	"CHEMBL4842273"	"Inhibition of JNK1 (unknown origin) assessed as reduction in phosphorylated ULight-labeled 4EBP1 peptide measured after 1 hr by time-resolved fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4840378"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"TIME = 1.0 hr"
"CHEMBL4848290"	""	"0"	"307.40"	"0"	"1.77"	"13"	"CO[C@H]1CC[C@H](Nc2ncc(C(N)=O)c(NC(C)C)n2)CC1"	"IC50"	"'='"	"35.0"	"nM"	"7.46"	""	""	"UO_0000065"	"24.25"	"0.46"	"5.69"	"7.30"	"0"	"CHEMBL4842273"	"Inhibition of JNK1 (unknown origin) assessed as reduction in phosphorylated ULight-labeled 4EBP1 peptide measured after 1 hr by time-resolved fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4840378"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"TIME = 1.0 hr"
"CHEMBL4750196"	""	"0"	"598.99"	"2"	"5.57"	"6g"	"O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)c1cc([N+](=O)[O-])ccc1F"	"Activity"	"'='"	"94.62"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4721041"	"Inhibition of human JNK1 assessed as residual activity using ATF2 as substrate at 1 uM by [gamma-33P]-ATP assay relative to control"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4715818"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2018"	"None"	"Dose = 1.0 microM"
"CHEMBL1231533"	""	"0"	"285.23"	"0"	"2.33"	"AS-604850"	"O=C1NC(=O)/C(=C/c2ccc3c(c2)OC(F)(F)O3)S1"	"Residual Activity"	"'='"	"106.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219232"	"Millipore: Percentage of residual kinase activity of MAPK8 at 10uM relative to control. Control inhibitor: Jnk Inhibitor II at 100.0uM. Buffer: 50 mM Tris pH 7.5, 0.1 mM EGTA, 0.1% ? -mercaptoethanol"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem. J."	"2013"	"None"	""
"CHEMBL13485"	"SU-11652"	"0"	"414.94"	"0"	"3.85"	"SU11652"	"CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1C"	"Residual Activity"	"'='"	"82.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219232"	"Millipore: Percentage of residual kinase activity of MAPK8 at 10uM relative to control. Control inhibitor: Jnk Inhibitor II at 100.0uM. Buffer: 50 mM Tris pH 7.5, 0.1 mM EGTA, 0.1% ? -mercaptoethanol"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem. J."	"2013"	"None"	""
